copy_id,driver1_coef,driver2_coef,driver3_coef,driver4_coef,driver5_coef,driver6_coef,driver7_coef,driver8_coef,driver9_coef,driver10_coef,driver11_coef,driver12_coef,driver13_coef,driver14_coef,driver15_coef,driver16_coef,driver17_coef,driver18_coef,driver19_coef,driver20_coef,driver21_coef,driver22_coef,driver23_coef,driver24_coef,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01
1004_1,18.832579800594246,4.092726599204289,18.832579800594246,8.795379550385844,10.027317500522148,10.548045463965767,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,14.583306589348194,10.579726257276144,13.993088651146431,6.863627615159878,6.919267466526158,8.990510738773082,18.832579800594246,15.487415685050484,6.655736056444178,4.443479686368393,18.832579800594246,12.730064708179247,11.77524563433362,7.391607172517768,25,2,25,8,7,20,3,11,5,9,10,12,19,16,4,18,25,15,6,13,25,17,14,1
1005_0,12.730064708179247,6.655736056444178,5.949614274396139,10.027317500522148,18.832579800594246,13.993088651146431,14.583306589348194,11.730605777899466,6.919267466526158,15.487415685050484,8.795379550385844,8.990510738773082,18.832579800594246,6.863627615159878,10.548045463965767,4.092726599204289,11.77524563433362,18.832579800594246,18.832579800594246,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,19,13,4,9,25,10,20,6,5,18,8,14,25,15,7,1,17,25,25,12,2,11,3,16
1005_1,18.832579800594246,4.092726599204289,18.832579800594246,8.795379550385844,10.027317500522148,10.548045463965767,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,14.583306589348194,10.579726257276144,13.993088651146431,6.863627615159878,6.919267466526158,8.990510738773082,18.832579800594246,15.487415685050484,6.655736056444178,4.443479686368393,18.832579800594246,12.730064708179247,11.77524563433362,7.391607172517768,25,1,25,8,9,7,4,11,12,6,20,16,10,15,5,14,25,18,13,3,25,19,17,2
1005_2,18.832579800594246,8.374030007845443,13.993088651146431,11.77524563433362,10.027317500522148,10.548045463965767,6.863627615159878,6.919267466526158,18.832579800594246,12.730064708179247,11.730605777899466,18.832579800594246,8.795379550385844,8.990510738773082,10.579726257276144,6.655736056444178,13.030428965422828,4.443479686368393,18.832579800594246,15.487415685050484,4.092726599204289,7.391607172517768,5.949614274396139,14.583306589348194,25,11,10,17,9,7,15,5,25,19,6,25,8,14,16,13,12,3,25,18,1,2,4,20
1006_0,12.730064708179247,6.655736056444178,5.949614274396139,10.027317500522148,18.832579800594246,13.993088651146431,14.583306589348194,11.730605777899466,6.919267466526158,15.487415685050484,8.795379550385844,8.990510738773082,18.832579800594246,6.863627615159878,10.548045463965767,4.092726599204289,11.77524563433362,18.832579800594246,18.832579800594246,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,13,17,15,7,25,12,16,19,1,11,8,4,25,20,14,2,18,25,25,10,3,6,9,5
1006_1,18.832579800594246,4.092726599204289,18.832579800594246,8.795379550385844,10.027317500522148,10.548045463965767,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,14.583306589348194,10.579726257276144,13.993088651146431,6.863627615159878,6.919267466526158,8.990510738773082,18.832579800594246,15.487415685050484,6.655736056444178,4.443479686368393,18.832579800594246,12.730064708179247,11.77524563433362,7.391607172517768,25,2,25,8,7,14,15,6,10,19,16,5,12,20,1,4,25,11,17,9,25,13,18,3
1006_2,18.832579800594246,8.374030007845443,13.993088651146431,11.77524563433362,10.027317500522148,10.548045463965767,6.863627615159878,6.919267466526158,18.832579800594246,12.730064708179247,11.730605777899466,18.832579800594246,8.795379550385844,8.990510738773082,10.579726257276144,6.655736056444178,13.030428965422828,4.443479686368393,18.832579800594246,15.487415685050484,4.092726599204289,7.391607172517768,5.949614274396139,14.583306589348194,25,6,12,18,7,14,20,1,25,13,19,25,8,4,5,17,10,9,25,11,2,3,15,16
1007_0,12.730064708179247,6.655736056444178,5.949614274396139,10.027317500522148,18.832579800594246,13.993088651146431,14.583306589348194,11.730605777899466,6.919267466526158,15.487415685050484,8.795379550385844,8.990510738773082,18.832579800594246,6.863627615159878,10.548045463965767,4.092726599204289,11.77524563433362,18.832579800594246,18.832579800594246,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,19,9,4,16,25,20,10,18,7,15,11,3,25,12,17,2,13,25,25,14,5,6,1,8
1007_2,18.832579800594246,8.374030007845443,13.993088651146431,11.77524563433362,10.027317500522148,10.548045463965767,6.863627615159878,6.919267466526158,18.832579800594246,12.730064708179247,11.730605777899466,18.832579800594246,8.795379550385844,8.990510738773082,10.579726257276144,6.655736056444178,13.030428965422828,4.443479686368393,18.832579800594246,15.487415685050484,4.092726599204289,7.391607172517768,5.949614274396139,14.583306589348194,25,6,20,13,16,17,12,7,25,19,18,25,11,3,8,9,14,1,25,15,2,5,4,10
1008_0,12.730064708179247,6.655736056444178,5.949614274396139,10.027317500522148,18.832579800594246,13.993088651146431,14.583306589348194,11.730605777899466,6.919267466526158,15.487415685050484,8.795379550385844,8.990510738773082,18.832579800594246,6.863627615159878,10.548045463965767,4.092726599204289,11.77524563433362,18.832579800594246,18.832579800594246,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,20,6,3,19,25,16,9,7,4,17,12,10,25,15,8,1,18,25,25,11,2,13,5,14
1008_1,18.832579800594246,4.092726599204289,18.832579800594246,8.795379550385844,10.027317500522148,10.548045463965767,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,14.583306589348194,10.579726257276144,13.993088651146431,6.863627615159878,6.919267466526158,8.990510738773082,18.832579800594246,15.487415685050484,6.655736056444178,4.443479686368393,18.832579800594246,12.730064708179247,11.77524563433362,7.391607172517768,25,1,25,12,19,8,3,13,11,7,9,14,16,15,4,10,25,17,6,5,25,20,18,2
1008_2,18.832579800594246,8.374030007845443,13.993088651146431,11.77524563433362,10.027317500522148,10.548045463965767,6.863627615159878,6.919267466526158,18.832579800594246,12.730064708179247,11.730605777899466,18.832579800594246,8.795379550385844,8.990510738773082,10.579726257276144,6.655736056444178,13.030428965422828,4.443479686368393,18.832579800594246,15.487415685050484,4.092726599204289,7.391607172517768,5.949614274396139,14.583306589348194,25,13,16,18,19,8,15,4,25,20,7,25,12,10,14,6,11,5,25,17,1,2,3,9
1009_0,10.027317500522148,15.487415685050484,5.949614274396139,11.77524563433362,18.916852408316775,6.655736056444178,4.443479686368393,11.730605777899466,6.919267466526158,18.916852408316775,8.990510738773082,7.391607172517768,18.916852408316775,6.863627615159878,13.993088651146431,4.092726599204289,10.548045463965767,18.916852408316775,18.916852408316775,14.583306589348194,13.030428965422828,12.730064708179247,8.374030007845443,8.795379550385844,8,18,3,15,25,5,9,7,4,25,6,2,25,14,19,1,13,25,25,12,16,17,11,10
1009_1,18.916852408316775,4.092726599204289,18.916852408316775,8.990510738773082,11.77524563433362,13.993088651146431,5.949614274396139,12.730064708179247,14.583306589348194,11.730605777899466,4.443479686368393,8.795379550385844,6.655736056444178,6.863627615159878,6.919267466526158,7.391607172517768,18.916852408316775,18.916852408316775,15.487415685050484,8.374030007845443,18.916852408316775,10.027317500522148,10.548045463965767,13.030428965422828,25,1,25,6,15,19,3,17,12,7,9,10,5,14,4,2,25,25,18,11,25,8,13,16
1009_2,18.916852408316775,12.730064708179247,6.655736056444178,10.548045463965767,11.77524563433362,13.993088651146431,6.863627615159878,6.919267466526158,18.916852408316775,10.027317500522148,11.730605777899466,18.916852408316775,8.990510738773082,7.391607172517768,8.795379550385844,15.487415685050484,14.583306589348194,8.374030007845443,18.916852408316775,18.916852408316775,4.092726599204289,13.030428965422828,5.949614274396139,4.443479686368393,25,17,5,13,15,19,14,4,25,8,7,25,6,2,10,18,12,11,25,25,1,16,3,9
100_0,11.912453990622186,14.220378281350827,12.272513982860428,10.58627787238128,19.91027309010084,16.582442821463747,7.765323463546142,7.947053211109463,6.919267466526158,12.043397155773084,10.170539344853951,7.291152062868304,19.91027309010084,6.863627615159878,15.362302643031214,9.060547849756858,9.444847910469132,19.91027309010084,19.91027309010084,8.928318462054811,8.09732420788157,4.920113830120085,4.405582358083191,6.540364180667332,15,20,7,12,25,19,2,10,1,11,5,9,25,14,13,16,18,25,25,17,3,8,4,6
1010_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,2,25,12,16,5,3,14,6,7,15,8,10,9,19,20,25,11,18,4,25,13,17,1
1011_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,19,18,1,15,25,14,16,20,17,13,10,9,25,8,3,4,12,25,25,7,2,6,5,11
1011_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,4,25,10,15,3,1,6,7,20,16,11,14,8,17,9,25,13,18,5,25,19,12,2
1011_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,6,14,12,15,3,8,17,25,19,20,25,10,9,11,18,7,5,25,13,4,2,1,16
1012_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,13,15,4,14,25,20,17,10,16,18,8,7,25,12,3,1,6,25,25,11,2,19,5,9
1012_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,1,25,8,14,3,4,19,11,10,17,9,20,12,16,7,25,18,15,5,25,13,6,2
1012_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,19,20,6,14,3,12,16,25,13,10,25,8,7,9,15,11,5,25,18,1,2,4,17
1013_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,11,18,3,15,25,6,7,16,20,12,4,9,25,17,10,2,19,25,25,13,1,8,5,14
1013_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,2,25,4,15,10,3,8,13,16,7,14,6,17,20,9,25,12,18,5,25,11,19,1
1013_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,8,6,19,15,10,17,20,25,11,16,25,4,9,14,18,13,5,25,12,2,1,3,7
1014_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,14,19,4,15,25,16,9,7,17,10,13,12,25,20,5,1,6,25,25,8,2,11,3,18
1014_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,1,25,13,15,5,4,11,8,7,9,18,16,20,17,12,25,10,19,3,25,14,6,2
1014_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,11,16,6,15,5,20,17,25,14,7,25,13,12,18,19,8,3,25,10,1,2,4,9
1015_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,15,20,4,19,25,13,9,12,18,10,16,5,25,17,14,1,7,25,25,6,2,8,3,11
1015_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,1,25,16,19,14,4,8,6,12,9,11,13,17,18,5,25,10,20,3,25,15,7,2
1015_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,8,13,7,19,14,17,18,25,15,12,25,16,5,11,20,6,3,25,10,1,2,4,9
1016_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,14,15,1,13,25,8,10,18,16,20,12,4,25,17,3,2,5,25,25,19,7,11,9,6
1016_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,11,8,5,13,3,17,16,25,14,18,25,12,4,6,15,19,9,25,20,2,7,1,10
1017_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,15,19,7,9,25,6,20,18,17,16,13,10,25,11,3,1,8,25,25,14,2,5,4,12
1017_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,1,25,13,9,3,7,5,14,18,20,12,6,11,17,10,25,16,19,4,25,15,8,2
1018_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,13,20,6,9,25,5,19,15,16,18,11,14,25,4,1,3,8,25,25,10,2,17,7,12
1018_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,3,25,11,9,1,6,17,10,15,19,12,5,4,16,14,25,18,20,7,25,13,8,2
1018_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,17,5,8,9,1,4,16,25,13,15,25,11,14,12,20,10,7,25,18,3,2,6,19
1019_0,11.77524563433362,11.232359720709557,5.949614274396139,14.054949701312236,16.787339436795857,8.796104599193974,11.285785297654304,11.730605777899466,10.102772301199115,10.748454266369578,8.795379550385844,8.990510738773082,16.787339436795857,6.919267466526158,6.655736056444178,4.092726599204289,10.548045463965767,16.787339436795857,16.787339436795857,13.030428965422828,7.391607172517768,8.374030007845443,4.443479686368393,10.579726257276144,15,17,5,13,25,7,16,19,18,10,14,8,25,12,3,2,6,25,25,20,1,11,4,9
1019_1,16.787339436795857,4.092726599204289,16.787339436795857,8.795379550385844,14.054949701312236,6.655736056444178,5.949614274396139,8.374030007845443,13.030428965422828,11.730605777899466,11.285785297654304,10.579726257276144,8.796104599193974,6.919267466526158,10.102772301199115,8.990510738773082,16.787339436795857,10.748454266369578,11.232359720709557,4.443479686368393,16.787339436795857,11.77524563433362,10.548045463965767,7.391607172517768,25,2,25,14,13,3,5,11,20,19,16,9,7,12,18,8,25,10,17,4,25,15,6,1
1019_2,16.787339436795857,8.374030007845443,8.796104599193974,10.548045463965767,14.054949701312236,6.655736056444178,6.919267466526158,10.102772301199115,16.787339436795857,11.77524563433362,11.730605777899466,16.787339436795857,8.795379550385844,8.990510738773082,10.579726257276144,11.232359720709557,13.030428965422828,4.443479686368393,16.787339436795857,10.748454266369578,4.092726599204289,7.391607172517768,5.949614274396139,11.285785297654304,25,11,7,6,13,3,12,18,25,15,19,25,14,8,9,17,20,4,25,10,2,1,5,16
101_0,11.912453990622186,16.582442821463747,12.272513982860428,10.5866277835417,19.868896050605603,15.362302643031214,7.765323463546142,7.947053211109463,6.919267466526158,14.220378281350827,10.170539344853951,7.291152062868304,19.868896050605603,6.863627615159878,9.444847910469132,9.060547849756858,10.58627787238128,19.868896050605603,19.868896050605603,8.928318462054811,8.09732420788157,4.920113830120085,4.405582358083191,6.540364180667332,10,18,9,8,25,14,20,15,3,17,4,6,25,2,19,16,11,25,25,13,12,7,1,5
