copy_id,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
1013_1,0,108772,0,116409,108542,108203,109490,111580,108957,109965,108697,109595,125760,109199,112135,120178,0,114507,111347,110120,0,120694,111634,109249
1013_2,0,111580,125760,111634,108542,108203,109199,112135,0,120694,109965,0,116409,120178,109595,111347,108957,110120,0,114507,108772,109249,109490,108697
1014_0,84894,85869,83081,85012,0,86000,84289,84058,86224,84037,84337,83872,0,84716,83165,81974,83436,0,0,83949,82211,84190,82551,84375
1014_1,0,81974,0,84337,85012,83165,83081,84190,83949,84058,84289,84375,86000,84716,86224,83872,0,84037,85869,82551,0,84894,83436,82211
1014_2,0,84190,86000,83436,85012,83165,84716,86224,0,84894,84058,0,84337,83872,84375,85869,83949,82551,0,84037,81974,82211,83081,84289
1015_0,87910,110285,76659,89751,0,86784,85166,88290,89434,87226,87824,83289,0,88718,105588,77234,83290,0,0,83749,76988,84781,76920,96009
1015_2,0,84781,86784,83290,89751,105588,88718,89434,0,87910,88290,0,87824,83289,96009,110285,83749,76920,0,87226,77234,76988,76659,85166
1016_0,79020,79286,76747,79424,0,81291,78952,79408,81111,0,80242,78235,0,78573,77162,76677,78694,0,0,80206,78261,78117,78186,78034
1016_1,0,76677,0,80242,79424,77162,76747,78117,80206,79408,78952,78034,81291,78573,81111,78235,0,0,79286,78186,0,79020,78694,78261
1016_2,0,78117,81291,78694,79424,77162,78573,81111,0,79020,79408,0,80242,78235,78034,79286,80206,78186,0,0,76677,78261,76747,78952
1017_0,98594,99059,96158,98224,0,97475,98146,98508,99454,98660,97876,97735,0,98119,96202,95708,97648,0,0,98653,95919,97585,96353,97869
1017_1,0,95708,0,97876,98224,96202,96158,97585,98653,98508,98146,97869,97475,98119,99454,97735,0,98660,99059,96353,0,98594,97648,95919
1018_1,0,69807,0,70760,70742,69492,69384,70912,72299,73286,72733,70867,70820,71062,72422,71019,0,72121,72779,69871,0,70991,70792,69839
1018_2,0,70912,70820,70792,70742,69492,71062,72422,0,70991,73286,0,70760,71019,70867,72779,72299,69871,0,72121,69807,69839,69384,72733
1019_0,91593,0,91484,92272,0,92576,92744,92695,94105,0,92429,90725,0,92671,93891,90972,92369,0,0,91964,92539,93058,92649,92661
1019_2,0,93058,92576,92369,92272,93891,92671,94105,0,91593,92695,0,92429,90725,92661,0,91964,92649,0,0,90972,92539,91484,92744
101_0,75574,80457,77862,91245,0,76235,75482,76509,73780,80825,77452,74892,0,93244,76461,77562,78426,0,0,76117,74909,74446,77071,77431
101_2,0,74446,76235,78426,91245,76461,93244,73780,0,75574,76509,0,77452,74892,77431,80457,76117,77071,0,80825,77562,74909,77862,75482
1020_0,92378,91785,91470,92904,0,92489,89574,92778,92763,0,92654,89482,0,90461,92078,89541,90274,0,0,92799,91814,92657,92027,90813
1020_1,0,89541,0,92654,92904,92078,91470,92657,92799,92778,89574,90813,92489,90461,92763,89482,0,0,91785,92027,0,92378,90274,91814
1020_2,0,92657,92489,90274,92904,92078,90461,92763,0,92378,92778,0,92654,89482,90813,91785,92799,92027,0,0,89541,91814,91470,89574
1021_0,85868,84907,82450,84918,0,83622,84293,84314,85506,84128,84188,84282,0,83530,82117,81484,83347,0,0,84648,84046,83511,81571,84357
1021_1,0,81484,0,84188,84918,82117,82450,83511,84648,84314,84293,84357,83622,83530,85506,84282,0,84128,84907,81571,0,85868,83347,84046
1021_2,0,83511,83622,83347,84918,82117,83530,85506,0,85868,84314,0,84188,84282,84357,84907,84648,81571,0,84128,81484,84046,82450,84293
1022_1,0,109858,0,110368,109668,112410,109819,112265,113020,111145,112262,112211,112049,112068,112480,111782,0,0,0,112352,0,112403,110700,109735
1023_0,86084,86844,84982,86052,0,86282,86005,86394,89432,85555,86563,85695,0,86406,85010,84857,86083,0,0,86791,84642,85637,86396,85934
1023_1,0,84857,0,86563,86052,85010,84982,85637,86791,86394,86005,85934,86282,86406,89432,85695,0,85555,86844,86396,0,86084,86083,84642
1023_2,0,85637,86282,86083,86052,85010,86406,89432,0,86084,86394,0,86563,85695,85934,86844,86791,86396,0,85555,84857,84642,84982,86005
1024_0,112068,109229,109761,109667,0,109759,114629,110288,110207,110032,111992,112292,0,109883,109677,109744,110081,0,0,109545,110269,108976,109867,108215
1024_1,0,109744,0,111992,109667,109677,109761,108976,109545,110288,114629,108215,109759,109883,110207,112292,0,110032,109229,109867,0,112068,110081,110269
1025_0,102487,101372,99047,102053,0,102426,101179,101467,103915,0,102643,99632,0,117143,101377,100325,99262,0,0,102012,102118,102056,101133,101418
1025_1,0,100325,0,102643,102053,101377,99047,102056,102012,101467,101179,101418,102426,117143,103915,99632,0,0,101372,101133,0,102487,99262,102118
1025_2,0,102056,102426,99262,102053,101377,117143,103915,0,102487,101467,0,102643,99632,101418,101372,102012,101133,0,0,100325,102118,99047,101179
1026_0,96239,98982,95082,97085,0,95801,97359,97333,99224,96053,96401,96061,0,97099,97379,94856,96225,0,0,97318,94687,96094,97249,96392
1026_1,0,94856,0,96401,97085,97379,95082,96094,97318,97333,97359,96392,95801,97099,99224,96061,0,96053,98982,97249,0,96239,96225,94687
1027_0,83071,84208,81767,83498,0,83523,87899,84147,83907,81568,83026,83507,0,83053,81843,81626,101098,0,0,84213,81741,83588,81546,82691
1027_1,0,81626,0,83026,83498,81843,81767,83588,84213,84147,87899,82691,83523,83053,83907,83507,0,81568,84208,81546,0,83071,101098,81741
1028_0,104200,102007,104421,103390,0,104490,101218,103262,106208,0,102579,100988,0,103376,103095,101321,101953,0,0,103266,105899,123698,103061,103221
1028_1,0,101321,0,102579,103390,103095,104421,123698,103266,103262,101218,103221,104490,103376,106208,100988,0,0,102007,103061,0,104200,101953,105899
1028_2,0,123698,104490,101953,103390,103095,103376,106208,0,104200,103262,0,102579,100988,103221,102007,103266,103061,0,0,101321,105899,104421,101218
1029_0,75176,76844,74081,75108,0,75059,75188,74995,77313,74377,75440,73810,0,74775,73994,73677,75840,0,0,75112,74142,74963,73719,75163
1029_1,0,73677,0,75440,75108,73994,74081,74963,75112,74995,75188,75163,75059,74775,77313,73810,0,74377,76844,73719,0,75176,75840,74142
1029_2,0,74963,75059,75840,75108,73994,74775,77313,0,75176,74995,0,75440,73810,75163,76844,75112,73719,0,74377,73677,74142,74081,75188
102_0,83300,85996,81030,83122,0,83082,79728,82926,94210,87661,80705,82827,0,83625,82969,83401,81646,0,0,84040,80933,81154,79412,82693
102_1,0,83401,0,80705,83122,82969,81030,81154,84040,82926,79728,82693,83082,83625,94210,82827,0,87661,85996,79412,0,83300,81646,80933
102_2,0,81154,83082,81646,83122,82969,83625,94210,0,83300,82926,0,80705,82827,82693,85996,84040,79412,0,87661,83401,80933,81030,79728
1030_0,104985,106726,104061,105032,0,104389,105769,106225,107430,104308,104931,105508,0,105992,103353,102907,105253,0,0,106058,105173,105526,103442,105371
1030_1,0,102907,0,104931,105032,103353,104061,105526,106058,106225,105769,105371,104389,105992,107430,105508,0,104308,106726,103442,0,104985,105253,105173
1030_2,0,105526,104389,105253,105032,103353,105992,107430,0,104985,106225,0,104931,105508,105371,106726,106058,103442,0,104308,102907,105173,104061,105769
1031_0,71654,70495,71843,71031,0,72297,70518,70416,71011,72720,69457,71688,0,71895,70324,69683,70460,0,0,69451,70869,71253,71868,70755
1031_1,0,69683,0,69457,71031,70324,71843,71253,69451,70416,70518,70755,72297,71895,71011,71688,0,72720,70495,71868,0,71654,70460,70869
1031_2,0,71253,72297,70460,71031,70324,71895,71011,0,71654,70416,0,69457,71688,70755,70495,69451,71868,0,72720,69683,70869,71843,70518
1032_0,70398,0,70326,70386,0,72222,70288,70431,70570,0,70525,70333,0,70622,69800,68774,71227,0,0,70260,68836,70416,70479,68683
1032_1,0,68774,0,70525,70386,69800,70326,70416,70260,70431,70288,68683,72222,70622,70570,70333,0,0,0,70479,0,70398,71227,68836
1033_0,84270,83342,83756,83939,0,84713,83072,83103,84022,87168,82018,83432,0,84430,84891,81522,85121,0,0,82402,83781,83549,84469,83226
1033_1,0,81522,0,82018,83939,84891,83756,83549,82402,83103,83072,83226,84713,84430,84022,83432,0,87168,83342,84469,0,84270,85121,83781
1033_2,0,83549,84713,85121,83939,84891,84430,84022,0,84270,83103,0,82018,83432,83226,83342,82402,84469,0,87168,81522,83781,83756,83072
1034_0,92319,0,93607,93164,0,93964,93140,93062,93378,0,93461,91143,0,93528,92208,90838,93647,0,0,93179,92878,93628,93621,90883
1034_1,0,90838,0,93461,93164,92208,93607,93628,93179,93062,93140,90883,93964,93528,93378,91143,0,0,0,93621,0,92319,93647,92878
1034_2,0,93628,93964,93647,93164,92208,93528,93378,0,92319,93062,0,93461,91143,90883,0,93179,93621,0,0,90838,92878,93607,93140
1035_0,92838,94107,93802,93188,0,92534,93163,92848,93588,112534,92583,114192,0,94758,93128,92615,93132,0,0,92360,93730,92657,93892,92744
1035_1,0,92615,0,92583,93188,93128,93802,92657,92360,92848,93163,92744,92534,94758,93588,114192,0,112534,94107,93892,0,92838,93132,93730
1035_2,0,92657,92534,93132,93188,93128,94758,93588,0,92838,92848,0,92583,114192,92744,94107,92360,93892,0,112534,92615,93730,93802,93163
1036_1,0,83618,0,84035,85160,85422,85921,84745,83990,84748,85174,85632,86112,86069,85530,85929,0,86808,84995,85926,0,86236,85105,85808
1036_2,0,84745,86112,85105,85160,85422,86069,85530,0,86236,84748,0,84035,85929,85632,84995,83990,85926,0,86808,83618,85808,85921,85174
1037_0,121597,0,126920,116381,0,0,111017,113804,119218,0,110305,129681,0,123917,129652,109871,110901,0,0,110761,118144,112989,111683,110911
1037_1,0,109871,0,110305,116381,129652,126920,112989,110761,113804,111017,110911,0,123917,119218,129681,0,0,0,111683,0,121597,110901,118144
1037_2,0,112989,0,110901,116381,129652,123917,119218,0,121597,113804,0,110305,129681,110911,0,110761,111683,0,0,109871,118144,126920,111017
1038_0,86157,86433,85715,86405,0,86697,86042,85761,86446,0,85787,86194,0,86110,86315,84928,85703,0,0,85755,85539,86683,85912,85347
1038_1,0,84928,0,85787,86405,86315,85715,86683,85755,85761,86042,85347,86697,86110,86446,86194,0,0,86433,85912,0,86157,85703,85539
1038_2,0,86683,86697,85703,86405,86315,86110,86446,0,86157,85761,0,85787,86194,85347,86433,85755,85912,0,0,84928,85539,85715,86042
1039_0,0,0,91999,0,0,0,89731,87526,92463,0,84937,90149,0,90841,0,83370,0,0,0,86608,86695,89369,91259,88423
1039_1,0,83370,0,84937,0,0,91999,89369,86608,87526,89731,88423,0,90841,92463,90149,0,0,0,91259,0,0,0,86695
1039_2,0,89369,0,0,0,0,90841,92463,0,0,87526,0,84937,90149,88423,0,86608,91259,0,0,83370,86695,91999,89731
103_0,107379,0,109170,108973,0,0,106556,106805,106027,0,108169,107434,0,105972,0,111564,111552,0,0,106854,108036,109252,121822,115492
103_1,0,111564,0,108169,108973,0,109170,109252,106854,106805,106556,115492,0,105972,106027,107434,0,0,0,121822,0,107379,111552,108036
103_2,0,109252,0,111552,108973,0,105972,106027,0,107379,106805,0,108169,107434,115492,0,106854,121822,0,0,111564,108036,109170,106556
1040_0,102232,0,103297,105320,0,104343,101560,101582,103524,0,101431,102783,0,103216,105105,101062,106291,0,0,101289,102471,101757,103241,101554
1040_1,0,101062,0,101431,105320,105105,103297,101757,101289,101582,101560,101554,104343,103216,103524,102783,0,0,0,103241,0,102232,106291,102471
1040_2,0,101757,104343,106291,105320,105105,103216,103524,0,102232,101582,0,101431,102783,101554,0,101289,103241,0,0,101062,102471,103297,101560
1041_0,94525,94881,95839,94817,0,95208,92264,95475,94397,94892,93206,91886,0,98377,94599,91996,97859,0,0,94893,94825,94029,93909,94858
1041_1,0,91996,0,93206,94817,94599,95839,94029,94893,95475,92264,94858,95208,98377,94397,91886,0,94892,94881,93909,0,94525,97859,94825
1041_2,0,94029,95208,97859,94817,94599,98377,94397,0,94525,95475,0,93206,91886,94858,94881,94893,93909,0,94892,91996,94825,95839,92264
1042_0,83963,84429,84612,82740,0,84184,83987,82619,84061,83853,81807,83679,0,85059,84013,82041,82671,0,0,82380,83459,84633,83896,83986
1042_1,0,82041,0,81807,82740,84013,84612,84633,82380,82619,83987,83986,84184,85059,84061,83679,0,83853,84429,83896,0,83963,82671,83459
1043_0,86022,80888,104030,80438,0,80649,80947,80635,81679,0,79481,80201,0,81920,81084,79634,80984,0,0,79650,80710,81302,80574,80884
1043_1,0,79634,0,79481,80438,81084,104030,81302,79650,80635,80947,80884,80649,81920,81679,80201,0,0,80888,80574,0,86022,80984,80710
1044_0,113659,110440,112232,112699,0,111091,112789,112914,109322,118190,112489,111561,0,110839,126018,105872,110429,0,0,108610,113346,131349,114935,113727
1044_2,0,131349,111091,110429,112699,126018,110839,109322,0,113659,112914,0,112489,111561,113727,110440,108610,114935,0,118190,105872,113346,112232,112789
1045_0,97030,0,95087,96554,0,98539,96930,97168,98559,0,99126,97701,0,98958,95545,94357,97878,0,0,97117,94535,97427,99061,98747
1045_1,0,94357,0,99126,96554,95545,95087,97427,97117,97168,96930,98747,98539,98958,98559,97701,0,0,0,99061,0,97030,97878,94535
1045_2,0,97427,98539,97878,96554,95545,98958,98559,0,97030,97168,0,99126,97701,98747,0,97117,99061,0,0,94357,94535,95087,96930
1046_0,58329,0,58856,58940,0,61550,60796,58458,58095,0,58888,58779,0,59114,60674,60419,60107,0,0,58894,58794,59055,58558,60093
1046_1,0,60419,0,58888,58940,60674,58856,59055,58894,58458,60796,60093,61550,59114,58095,58779,0,0,0,58558,0,58329,60107,58794
1046_2,0,59055,61550,60107,58940,60674,59114,58095,0,58329,58458,0,58888,58779,60093,0,58894,58558,0,0,60419,58794,58856,60796
1047_1,0,129878,0,137188,132176,130847,136955,134631,138556,127879,134461,143503,141517,140626,137108,126235,0,0,143976,141133,0,137453,142381,136275
104_0,83714,90655,84130,84137,0,89561,84243,85627,84483,0,84174,83870,0,87355,85192,86536,83609,0,0,85452,83575,83125,83926,84785
104_1,0,86536,0,84174,84137,85192,84130,83125,85452,85627,84243,84785,89561,87355,84483,83870,0,0,90655,83926,0,83714,83609,83575
104_2,0,83125,89561,83609,84137,85192,87355,84483,0,83714,85627,0,84174,83870,84785,90655,85452,83926,0,0,86536,83575,84130,84243
1051_0,89763,91809,91382,91220,0,96181,90761,91107,112005,91704,88095,88382,0,90619,91282,87906,91357,0,0,91177,90994,91054,91395,90987
1051_1,0,87906,0,88095,91220,91282,91382,91054,91177,91107,90761,90987,96181,90619,112005,88382,0,91704,91809,91395,0,89763,91357,90994
1052_0,97518,98955,98100,97523,0,97738,97614,96788,97622,0,96405,96175,0,97758,98027,96082,98386,0,0,98818,98012,97375,97846,97782
1052_1,0,96082,0,96405,97523,98027,98100,97375,98818,96788,97614,97782,97738,97758,97622,96175,0,0,98955,97846,0,97518,98386,98012
1053_0,91679,96089,96740,93029,0,100809,97471,93119,96052,0,97736,90130,0,99713,96507,90100,96863,0,0,96693,96070,97475,96764,93429
1053_1,0,90100,0,97736,93029,96507,96740,97475,96693,93119,97471,93429,100809,99713,96052,90130,0,0,96089,96764,0,91679,96863,96070
1053_2,0,97475,100809,96863,93029,96507,99713,96052,0,91679,93119,0,97736,90130,93429,96089,96693,96764,0,0,90100,96070,96740,97471
1054_0,83846,85882,83738,85258,0,86189,84410,84141,84366,0,83631,84000,0,84323,84972,83044,85681,0,0,84433,84382,84224,84390,83112
1054_2,0,84224,86189,85681,85258,84972,84323,84366,0,83846,84141,0,83631,84000,83112,85882,84433,84390,0,0,83044,84382,83738,84410
1055_0,137414,121225,130428,131688,0,118697,130488,136144,128604,0,136909,139896,0,131431,119384,138416,122194,0,0,135246,133662,129701,94073,136222
1055_1,0,138416,0,136909,131688,119384,130428,129701,135246,136144,130488,136222,118697,131431,128604,139896,0,0,121225,94073,0,137414,122194,133662
1055_2,0,129701,118697,122194,131688,119384,131431,128604,0,137414,136144,0,136909,139896,136222,121225,135246,94073,0,0,138416,133662,130428,130488
1056_1,0,76869,0,77012,78523,79119,77416,77182,78298,77474,78226,78886,78872,78147,78262,76944,0,0,78672,77873,0,77190,78717,76747
1056_2,0,77182,78872,78717,78523,79119,78147,78262,0,77190,77474,0,77012,76944,78886,78672,78298,77873,0,0,76869,76747,77416,78226
1057_0,106978,107915,107658,109020,0,130548,108307,106881,109285,0,108326,107295,0,109436,125319,107441,128706,0,0,108182,111542,123438,107098,108715
1057_1,0,107441,0,108326,109020,125319,107658,123438,108182,106881,108307,108715,130548,109436,109285,107295,0,0,107915,107098,0,106978,128706,111542
1057_2,0,123438,130548,128706,109020,125319,109436,109285,0,106978,106881,0,108326,107295,108715,107915,108182,107098,0,0,107441,111542,107658,108307
1058_0,72782,72627,71210,71423,0,72539,71384,70776,71345,0,71425,69887,0,71736,71426,69752,73742,0,0,71414,71416,70676,71804,71472
1058_1,0,69752,0,71425,71423,71426,71210,70676,71414,70776,71384,71472,72539,71736,71345,69887,0,0,72627,71804,0,72782,73742,71416
1058_2,0,70676,72539,73742,71423,71426,71736,71345,0,72782,70776,0,71425,69887,71472,72627,71414,71804,0,0,69752,71416,71210,71384
1059_0,100735,101864,100489,100548,0,101032,100689,99151,100873,101318,99018,98950,0,100802,101046,98778,101059,0,0,100979,100712,101339,100772,100515
1059_1,0,98778,0,99018,100548,101046,100489,101339,100979,99151,100689,100515,101032,100802,100873,98950,0,101318,101864,100772,0,100735,101059,100712
1059_2,0,101339,101032,101059,100548,101046,100802,100873,0,100735,99151,0,99018,98950,100515,101864,100979,100772,0,101318,98778,100712,100489,100689
105_0,95736,150427,96496,96888,0,102345,93782,95867,93939,98396,94524,95744,0,94784,94703,96816,95976,0,0,94615,93983,97117,94990,99232
105_1,0,96816,0,94524,96888,94703,96496,97117,94615,95867,93782,99232,102345,94784,93939,95744,0,98396,150427,94990,0,95736,95976,93983
105_2,0,97117,102345,95976,96888,94703,94784,93939,0,95736,95867,0,94524,95744,99232,150427,94615,94990,0,98396,96816,93983,96496,93782
1060_0,69706,71890,71273,71347,0,71761,71709,71029,71661,0,70433,69091,0,71941,71564,69838,71682,0,0,71288,71280,71178,71238,71165
1060_1,0,69838,0,70433,71347,71564,71273,71178,71288,71029,71709,71165,71761,71941,71661,69091,0,0,71890,71238,0,69706,71682,71280
1061_1,0,93458,0,93312,94723,94806,94437,93232,94338,94621,94858,93638,96408,94211,94766,94001,0,0,96098,94729,0,93011,94984,94548
1061_2,0,93232,96408,94984,94723,94806,94211,94766,0,93011,94621,0,93312,94001,93638,96098,94338,94729,0,0,93458,94548,94437,94858
1062_0,85551,0,83808,0,0,0,85432,84994,85605,0,84878,84104,0,85262,0,84966,0,0,0,86105,86656,85050,84460,85806
1062_1,0,84966,0,84878,0,0,83808,85050,86105,84994,85432,85806,0,85262,85605,84104,0,0,0,84460,0,85551,0,86656
1062_2,0,85050,0,0,0,0,85262,85605,0,85551,84994,0,84878,84104,85806,0,86105,84460,0,0,84966,86656,83808,85432
1064_0,76710,78485,81791,78297,0,78327,78353,74596,78382,78011,75656,75061,0,77960,77806,75126,78351,0,0,78251,76677,76553,78238,78378
1064_1,0,75126,0,75656,78297,77806,81791,76553,78251,74596,78353,78378,78327,77960,78382,75061,0,78011,78485,78238,0,76710,78351,76677
1064_2,0,76553,78327,78351,78297,77806,77960,78382,0,76710,74596,0,75656,75061,78378,78485,78251,78238,0,78011,75126,76677,81791,78353
1065_0,86690,0,87750,87757,0,88694,87659,86623,87977,0,87445,86499,0,87749,88631,86497,87663,0,0,87750,87675,86585,87395,86723
1065_2,0,86585,88694,87663,87757,88631,87749,87977,0,86690,86623,0,87445,86499,86723,0,87750,87395,0,0,86497,87675,87750,87659
1066_0,104637,104021,103342,102278,0,103663,102281,102162,102351,104293,103615,103052,0,102163,104119,102211,102197,0,0,102255,102336,103609,103975,102298
1066_2,0,103609,103663,102197,102278,104119,102163,102351,0,104637,102162,0,103615,103052,102298,104021,102255,103975,0,104293,102211,102336,103342,102281
1067_0,94946,97957,96474,96537,0,96376,96018,95034,96606,97953,94562,94601,0,96962,97059,94206,96808,0,0,96162,95332,95598,96710,96900
1067_1,0,94206,0,94562,96537,97059,96474,95598,96162,95034,96018,96900,96376,96962,96606,94601,0,97953,97957,96710,0,94946,96808,95332
1067_2,0,95598,96376,96808,96537,97059,96962,96606,0,94946,95034,0,94562,94601,96900,97957,96162,96710,0,97953,94206,95332,96474,96018
1069_2,0,103462,122899,120961,103368,103427,103369,103749,0,102274,102049,0,104082,101710,102696,105344,103365,103096,0,105127,101732,102900,104342,103925
106_0,93431,99582,97093,96718,0,113187,96084,94663,96578,100449,96377,96286,0,95632,96863,96660,96704,0,0,95284,96990,113551,96340,96166
106_1,0,96660,0,96377,96718,96863,97093,113551,95284,94663,96084,96166,113187,95632,96578,96286,0,100449,99582,96340,0,93431,96704,96990
106_2,0,113551,113187,96704,96718,96863,95632,96578,0,93431,94663,0,96377,96286,96166,99582,95284,96340,0,100449,96660,96990,97093,96084
1070_0,82402,0,83035,84142,0,84640,85822,81687,82952,0,85882,81144,0,83512,86788,81105,85817,0,0,84541,82975,82099,83049,85806
1070_1,0,81105,0,85882,84142,86788,83035,82099,84541,81687,85822,85806,84640,83512,82952,81144,0,0,0,83049,0,82402,85817,82975
1071_2,0,78600,80836,81760,80256,82102,79313,79949,0,77650,75792,0,76919,74805,78607,80017,78915,79865,0,80630,75980,78032,78370,79148
1072_1,0,122043,0,127440,126861,126447,127238,124284,125014,125840,147675,124764,128549,130761,129976,124230,0,0,122903,127135,0,125296,140006,126526
1072_2,0,124284,128549,140006,126861,126447,130761,129976,0,125296,125840,0,127440,124230,124764,122903,125014,127135,0,0,122043,126526,127238,147675
1073_0,90268,93378,90955,90243,0,90322,91052,88937,90740,0,90704,88890,0,90989,91389,88216,91631,0,0,90572,90174,90880,91035,90658
1073_1,0,88216,0,90704,90243,91389,90955,90880,90572,88937,91052,90658,90322,90989,90740,88890,0,0,93378,91035,0,90268,91631,90174
1073_2,0,90880,90322,91631,90243,91389,90989,90740,0,90268,88937,0,90704,88890,90658,93378,90572,91035,0,0,88216,90174,90955,91052
1074_0,103420,103969,99806,100236,0,101182,102350,102777,103228,101339,101195,99392,0,101873,102678,101581,103500,0,0,100992,99682,99123,100981,100788
1074_2,0,99123,101182,103500,100236,102678,101873,103228,0,103420,102777,0,101195,99392,100788,103969,100992,100981,0,101339,101581,99682,99806,102350
1075_0,97055,0,94836,95593,0,97149,98223,96037,97821,0,96743,95252,0,96341,97558,95812,97668,0,0,96378,95133,94679,96590,97055
